NU_INSCRICAO,NU_NOTA_MT
7b54235cede4dc0f4cc456d477e2fe3e36312242,-1.8722649258367356
74079588e7f80c24c90c275c0753fff1b82fde04,468.75983725526885
98ea40f72dbdf492c2f9d72223ccb4e3b6909542,398.4025469162937
41981451665840cc11c4a9a55034ccda5058953a,1.5206838785618961
359af3a290a0542fe3bda2d0f711f6ac48ceaf59,364.2752920391242
b26072005ef6318e6365d49229cc4ca9f278a92a,629.3406881602625
81ea629aaf5c8a03413b8e3acb1ba509b03b97b4,382.7273221014842
2790bc72f48799f3c8b65994efe66579cb4c86ab,0.8965554664586657
811c61798b17a68d456415ed704967b92f369366,-1.0035919261212767
44c3c8ed6d54ed6c23b5690fd7edc54b7f64804b,399.9076480338281
6f6c43f2567f080b6cc85b120e03b4cb192888fe,599.2552486595878
2d4db02e840bb73a3d079f65fad97ba47bef2649,446.9913947350692
d16ee29661d6438fd246ac1361551391316b3c93,392.0275082516099
ef88ba7bff10c3901a068763fd308ec0f669989f,523.7808311823458
fa7c7baed670c091595d5241ac60388158d865a3,489.2610473219703
2eec2a8804041d45e6aed36d780af42077db9738,-0.6715332222995318
e1b13253d0c6d128395ef9038e81b867ccffd75d,10.244926492232153
4b1272abd1c223c6b3866738343d0d1a187bceee,495.02242459515963
9b3ba216b99a9facb99d291a24ba7f31f7c16d47,673.0998764039805
b30564e6725ba49f41a300b9d5b4a4d60dbd2e96,595.2527829292442
0a0f6d41a696188ca2f0cc6ba86ab0dc289f71e7,-5.82678218811689
6b97e401a2380ea07eb4cd9b23a36c2f65bb571f,482.94477303690286
9339e7edd9c9f1fd6315d21cfa5b8a1cbfecccba,643.801937728776
96adeb926d2bf38c47605752b4583e2421670498,9.91892333147916
85532a763d300142aa5730640d6557e951c9d5a5,451.1118658743768
1d0c6ccbedb71ac35c84230c2178b1e63121d981,400.1434880904718
d9f19fb6fb2930ab8b678a7b0323002ad203037e,259.05848219757013
548afb11f5558a98d60d15812ce420183be2384c,395.4779736972855
c71e696d1da963c9ca2f3721235636f0c11a5214,8.326488945636363
0df706507e7b9949fadee6ca5d133b6121dab638,377.9024673553299
273f728f72746a324f8edca20016b31ebdfc69c9,517.4253417616214
315664ca896144a5b09dd9fefa1118c077850632,526.8439395703588
270beda937aacf0ccb92f8c1c79f8ece81631474,-1.1473302256137163
2b16ff985a0e98893657e86f03e31a1b9cbb76b5,437.463790085129
72015742f88294ff22136b796ae21fa3bd7ff783,5.472514251639527
e76ff15c117627b54fd9982e861f440dc768ecc5,-1.8722649258367356
21fd3328af19163fa8b6aa5379c514cbb80aa40c,612.9616156854213
5fa5d2acc9f8a67fb4429935481b238e2bfc304f,622.5684897505873
0bd355cec1d9f3a77091328a3a2ed00055ef5b8c,266.1922334180494
82d0f31d745e2bb538a7b2b4e3b9d12fe8410afc,-2.3719062687115047
991f7e20c95b8ccfe1e778cc46271298255ef03c,565.3565385950724
74fce1f1cb212c9bd565c567e67dd36c4c8f0195,654.8870813821848
15e213eeafccc2104b09e68d19bf0d319e6b3d23,428.1491569720828
1980b884a95091958fed36f2a25f4f67d951307a,487.67289658073963
85d8f06a32db9cc5355cf0697f01f6f72ee6990e,561.5405983552332
bd6f17903c51d67ddc4dfb0ae966e71d6d7de048,607.0450696360954
0d607b93f4fb2c0bc4a101d049aaa2afd95c2403,581.4887915748736
38322f95e4b41e66fe73b075cf7a85d8eb1f4078,634.6480125904891
17b5dd38279725f7bf42fd672087d34581aac7fc,606.7063850086647
91be8aaf2eaeab553df643e309d7731f55951416,-0.11439339897709022
8309b6e358182075fe70ff33ffb819491bf7dce4,545.8609097965032
05152b3d0b3835e47ba4a0f645420453ec606f11,3.7011668097146293
18cc562b243cac2c8f6e88260ee7de9345e511da,502.33802964770786
e300b2071c31c00ccce1ed056a9ba5cef3257509,201.90583288165055
b8574cdb72d7c948c3c536501930f4998cefc5f8,535.3687652336546
7ca98c72cdf85704e7b3a4380c875482b6ad82ec,556.7221472614776
642d4d14f3a42c4c70371c9e647d87c350756dfa,627.8791154951468
5274f6ec4abf32eaab809472f94c2ccbf7cd1b44,6.626115899224391
6047a4238c87b04f722c0bf2705289ab82c0ffd6,427.2150430205642
c2cbe6a23cc008611e77294497830f9e92e8bc97,645.5824614912347
8635319581b84dab491c5ebbb9f2527208044d6a,384.6854704156001
393aac47666d86df377cf029a6e4405d58ee8865,5.549871264915652
7c57d6e43c628184d269344c670fa6ed8596ec86,0.7677555158036249
baa3231770de496cd7901551292411fcd175d6a5,462.4138889353054
deedf4f96c04de5d73e84bf87eb67e07de11df96,-6.845528341977958
4bf785c67b51c1b629cb1e3f2f3b977efebd9a05,384.8705764296308
4a2ab5dfbbfaa5c1aa85487050b2bb4f6f6e2229,470.46542820723954
9306c48c3b1941bdc4639843294326772caec025,532.1481898734933
4d911ccccddde4e30483e3f79293bc0c936176ea,459.32920871520207
c196ee2052027994534830c4326b3f636f1b74d2,475.6031724787058
915efb3607fea8a03fd1edb816c912cc537edb9b,624.5763873557987
ac1df349db67d05cd3b442fc71eec050caee4525,492.4917375188691
0f3c9e3a3a04bceae80f3e5367e64516e6ef5ed8,6.050177523766349
603c228e78a4706ed100c1c07c76ecc13288425d,460.9699925532535
118799dfc52115ba91843fd2c77400493a8c2720,522.9496848926406
23b99de44a07ea38f827ad0714169bae4bcc8711,499.0182335504786
895b5ffe20d0f0f2dda0c350b87b6f72519bd626,488.34427813064383
aec4c0beeb85804832670209b2184df3b3c600ce,373.46963116926315
ccab52a527f2b492e0e65c70afb5266c53351197,-5.0738538253586185
1f92470fe8137bcc16059dff0384cde43e2db448,607.4673282153703
3dcbf6f39004474343ddb2cf52cd58ede4aad3c2,462.17218152604073
a62072894278c7e7aab0c7239d2ef25e259c9849,320.71291517401403
d4ea760a67ed0ba257c76fd9a197708642e8bc62,527.9014514146661
9f56aea741a82168d02d038c0575cc392237000f,2.429133635970059
53e74317befbb39e2f5c738c306fc6d34aaa192c,500.6226239736369
2c9618dd62fda981e539fca57ee3be6b6de870ae,397.554218195923
8500865acd482736233a43a6b616705bec5928dc,428.73922206408685
ff1e071446d5f6c03e9cf20cfe0476a4db8627ac,399.7005765512534
fe1d5e20196d946c045d658dbd81de762c858bba,581.2937004635219
0fed213d36822ff189430e3b844e420b84783559,222.01984759199382
6b1071436aa5429f5ca0f6603454282e572d5ec2,428.9686834044668
701b94e2722c3bccbd419973779c74cd901cbb49,552.9489158226711
e1e0f0d959f4966498b7cd1b8aabab29bd90c7f7,364.3660528995046
40272b7b6944953d19441f3d11db1ca6259036c7,499.35873915931785
3aa252c007ed0bbafa2ace65310083a6d48e6ebe,478.44602150990005
ae5b05ce0d8d567328db7bf3b32947fecef73870,3.5373565772074542
2da6c6fcffd9bd22e13a8717b62ad8b7eb4381e1,339.2599437951942
189c4106bf1678e12e9891b3688337a22f2f611d,-1.4042652109478677
ad1a5a001fb410e949c882c3cefcaf88311f6fa8,220.2848393389093
57aad26f657f508f28e7a4c7d8917a985a54b44f,392.05605624398567
61df053a75707ec0fd8e8cbe49f5bb79e7d20328,506.43344597140026
204da37333efada9bd5864510185eb8c4d41fe48,5.472514251639527
69ad43874be3091574f051ca334483f5953a7e37,10.376454973948118
f212e61eadee0388447fd7aa71a63b5b231ec46a,442.5611446448432
08bda823dfcbcbe45c46e6666268434b54a875c7,213.36050992968842
a1e1b1477bc37f3aaf4359bdef31cab9f8d4fffa,227.9883227527388
e50870ccda7ec32760ee23f08e9c9dbf0288f47d,548.1119628859999
067c07859139fba60b96329bbba80fed79ed9535,499.9040749940347
7355cdb97afc51c0d4fb1895d407adc1a826130b,399.38784756339004
3c69a9f903494bc62eab1f114782bf8eb8380e95,476.19825876008656
2189f7079585e9c5036b0cc92a1c7dc065aae1a8,9.51556315745005
74aaf71b443f1ced65fd4c071acc0b5fe9079b97,455.1658073978657
f6b570f463b91beb332e1e5be09838dea7214790,407.8943266047971
cfa20d03b8d493eb00a3e91d3dd0f93573e625f7,520.7012017891473
23f42cbb61a06a505bc0fb98585945008f83f1cf,422.6256361600263
1b148ac62bb092fc8e1b5340ac12924dba7d3715,438.19605843454366
a714da15af9873f1ef20fae52901a9ac1d8ade35,456.9484908839066
1db7ee0e01a793bac520aa333f51e963caa92d4e,5.472514251639527
6c45e7e2a9578ff4887d8bc05ca5ab4faed336ed,479.51080835571975
0002c409e1ee2353dbff680d9a7e77a5f0b50a94,455.78598848327647
46eefba83d46b5adb275c69224fe09fb630d5358,550.9737716283928
f571bde7cea96e93003f7883f1b9850f96fe9c6a,551.1440826151504
e248d194082a8831734a6e3a34a58f6aaf5039d9,455.8888243577476
e386f7846ab26c3732b27921dafef4c7d9e5f7a5,-3.2230697835195485
3490b0c6fb958daf5fb36d327ba17d34ed8abd90,472.1893810789377
eb43926f5b09278e6bf0d34a2440bc8670244656,444.3009268689641
893adc250ec2d94bf7fee352c7c17cb765d333b6,473.87566261594924
25ce5386c14ad7d2b09b2b8ea40f60a5bd83570d,434.6713766133454
21e7c065af2be78876ed12d2efa20420080f6275,462.5623243446313
4a8387ab4e484323ab4c1685f2cb2385b2a42ee4,431.6571295921425
972908d6e89a97159ccb1dd1d4892cb970cae6a2,435.768531078624
685b9a65ae48916267ab7503f8f55a3a466abd77,620.9524745145357
8064c6c452997eb96ae79e2d5d3c348581e78b14,624.8235465598505
8605485ed65313a27e96f467456f1a53f1107500,480.7655805531941
768fc57d371dec37913eb51f11818650d83b7e63,459.88294294344604
9ddd5a166c6c32e390e4f439437e444546df1187,5.866170917149237
8c8cd6bda53fdd340de2c63fb5d4efc54a7922de,477.6012138824112
f6554ffa8707a96d87ac0a3dc3380505dbe25dea,515.6959687175572
be93a3a5cc2fb1ddb9d47ad74f85331b75348778,398.0951925105943
689b58e47a677df619a3ff52d548b7248d7659ae,12.23294061236653
0a80c4d2e908eaa854b6c500ea28ae09e491a823,-4.2246442937546895
b0d03f4d46aa50849796dd95473755112c1fe26b,422.16978141297005
02f3fc0644c3a974b1ec0dcf6687f78d5a000d58,458.6780003662771
fd4666997792a70aa3116ea109dd8b756f5b2135,0.7677555158036249
a54ddb5376fdacf5cd1f0d1add5ded62330342b6,468.7558961636166
28f15b94a9475a6ee13da565eca0c6afd162c4b8,472.6509033330068
1bceec9f2b9439b2ba4733e3527da7d5063df496,381.1675651084809
2dfad9a8c00252be6dee24e3377e0ae4e57f2d06,0.8296826308103764
9b48a44fbc521e33f99bcecdcc96ffc598e6e632,408.1017967468093
9f857ceeebe43dddaaf84f944c3c94a664ff2bda,519.1595350793739
630b1e2b3adcf90f1c930cad9e871b174cf12c1a,-1.1473302256137163
fc0624bcc7e605b2d20a3a16857675498491654e,460.0071774950871
5f0ab4a373e3558a29da52aff2b1d4cf7fde4404,16.58368604139802
6860ba98c2c65893de299e4755087d5d6b6a6033,479.2038225522547
70130a38cbf5e620b6ab5122bd69566791902b7e,5.472514251639527
930383c9037251c38e40ad9843534cd98c91a0e7,-1.1253921061472187
4f2370175e8559143c43b30788b65260884ea2f9,427.6984671613327
b82ad5b2113a68659252db9051093cc05087a38b,3.4461380444745666
837c933e6e8b380e440024abe3eb4ce9a7ad6315,464.7526383753976
478cf2c66a99d0106080fd93fff65c9a56b04453,2.8008521820132692
2211d854bb3e5dc2d5fc07f73066e41d3a5693dc,483.2790216248718
1ebb9d6032291ece52576d2d08192d9b2b99f454,660.4224187772099
d958d954eecd475a0531335ec908bdaba301921e,464.29771345390316
14bd9da1a22b6ce55c9ffbc04f9f6bc40333d4d1,426.3643353310616
ec522885b9a426515641c1c67a5528e18f14bf5a,-1.1018270781710484
69c2149031d76ac0451f02e2c9d0de205806a07a,7.590108991537381
3834a3cc23a38eccc9189e8bee7ee358b75fd635,400.554618001408
d5b79ab72ba5a5aa8bf3d9fe16bae73e39b9dde5,333.19889632570755
ef49c026fc5471e8c1b56e3fb2419b946a33c76d,451.1042880606209
9374367408d6d3a00bd23fafb447f0fe9800b278,557.0045343554143
f2cbaa558fdbbf3d649ae65ef94a9d04b37fa58a,-3.1423441163771937
c8cf85985775108a962f206bbc07f9b96edf577d,462.71578495670184
fd2be6be460aeba8ad01303ec1c734b3ce6f9e68,11.194277395979944
22c4abf2162ac430458742f60e265835362dc7d3,2.0795654472408973
e4220a05813204f233d232a847cf24d60fc460c0,552.026628966028
bc94527b84d81f7092c3694e357b02eccad91f1d,-5.867518859718988
66a58d3b1020e10bb366884a26853f1d267bf42a,445.89349864716564
83b2bbe9efb5a5e8eab5c46d2c673f543fc8d39b,420.64154592204363
d084e1c3d7146dbef3c6481a96359948bf91d7db,426.82483480294815
9888d8f325173fc4f4bac14903ac7b770478e1a4,-2.3719062687115047
da3e65bf356c83ae8b3d572a791a96b8dfdaae63,572.0250340610387
261b29785844821814715b52511dbe7bc6905168,586.2823628711315
cf9a14508e8ca7b8b1d655e3d9dac3c7f6cddc94,4.504873193875892
f2ef13cfcdc3cef6ed5b3bf69ea1410b865d1fc1,436.40253231909986
8883c8649e0df6462c6f4a06ea6e9595149bf6ac,466.07577712616364
cc1e3f6d30dfaf8b21834c0ecfe0b773b4092cf4,502.118700545834
2aee59a8709e9bbf7de39903fe1172fd948e44c1,533.1244034054569
cf71722a9c4e583c4931ebc390cfe917e63e80c1,448.3083817107668
77b20dfbf4075cf839105980792b7298380acabb,0.4521207795459672
ec3d4ba8f80c75414b4e87994cf0058ae2b1fce3,7.902250632833603
39905ee60f2cfbd2c06e6af96595c470ccf74d3e,368.3396421713884
0c7978c01fb8fcf7c0d48935c0d66410d8ee2c2f,6.059601720701334
0e326387495f24745d2bc6110ac18f3580e56290,552.8454469992787
f94f945618e9047bdde48cc06cc7a6e0af719a37,375.08891966415933
0dcb5c89c0eb43936e7f1366f1dc76fec085d040,509.20866058825396
3d4c1727853053cb5eb4d407b22396e314509d86,0.01784111694231072
580063acdd223dad07639900466c199c7ec6de6f,460.1153290745531
265f10f7456631dec2915feb97ca6b706d8afb34,385.91305478793856
f28551fb5c2f0ba556ba947fc5aeb5d946d7e003,609.7147341740338
5085085c3fb8ffdb2c6c30fb66fa17f56f0d95d4,-2.6030429312809575
c60905dd75c5c4ea022000a0d832d19e7b1de7d9,484.7786051843878
6d599c950879cc9667cc49f0bc52ba4868387962,-4.920074176065286
7ff56884aabc69f1d8b14577a6407ac705d35620,430.134343561332
68199e9559d14e9d3619b1d9d5c2ec12aaba571d,505.2365123228382
f77f4a3f4a4174bd6d5f0127b09b3a9436afbc99,0.7677555158036249
421ae8bdf8fcfbd12912424dc6b99843ff81f50e,-6.845528341977958
3388ba2455af7dba1afc8be01e9ef9aa3cd5b992,445.32514720776396
424bdb568028c00e963fc710f7a31107978feb84,441.75555312951684
9fc249e4d6dece656c8796d34208d45dc535c3a7,567.457518420721
827c808e5a3d17b81cd7cb9434f92b276416a39e,464.09604626414307
3b14b7a79a33800100b57153088a4658c2979c57,444.73592987867806
5916e2530308e5ce4602179367a5372a5f5135e2,412.79834381756757
a5880689fa0d7e2b80596a17c3f6a9e85439d398,542.0467395193702
c8cf5c4159c454809b801ea438db3974e8242c7b,553.2849764401608
77bc9ff2fdd54be8bebaa4eae19fed3c6c6b3955,682.656773325971
19b8b06263c22bc148bd3e79ced71751b0462f67,-4.628004467783799
68043cf6df7116c4fbe9e8c461155a79d1149997,527.2801348707646
ffbf2b9497516c22da904a5736fef527ba8b868f,458.7855505344457
5001def5a54c7352a7f5efe6ca553cddeca44e73,494.59055761436235
3c0db6da5f1639ebd267f63eaf86ac8569a8527f,649.2968009662814
c69d18e6e6b386e2e1592648d9e2366de5f64c06,-3.875076105025528
c57a918711e5f9909c06865804a1cc13ccb38936,418.3046862794553
d43c8bc37d22f63102d62317b61cbcdb1331054c,618.9413371395422
373440621611720645f51dbbada979c89bb14cd9,484.54792369398615
6cb9ea06bba586157fee26eb9d3642894fd55b43,472.16556372378983
b6ec42121f5e7659aa01f3ebe1d18e02b74b3a7a,-2.2991901278420173
84db81d48417a1f9bef9a5b72a0eb395b5a9846e,478.7508443849516
36f872f6120d768d0659a8dc67903c0ebf85f7e1,416.9987489914797
6eac66cd9ec970d8887a7df2ed69c132b8049521,4.623304720035599
194268c39d944ac4b3930c2c0bd8342c15773ad0,-2.594628489989738
32ecd1831c2972d2e350967d4c96614030d9c2e6,297.14919349591935
d6ee1053b27c4c184f9f5dc8c804c99f204a32dc,6.567360940272627
9f9fc9c670143177022b7ea79292186768fb3849,428.68805754145325
fe8333dd7a48c2c6da19394b93e6413b2d969588,719.5361463403494
993bbc66f81ddc13f9b4c47931ab71f5c472f0d6,529.8314693802258
e7155d360d9614f96d8f28af8cebee412228e753,543.3987524949443
8bc5a02113c1d872fd3d7c745df40e622400e51a,600.704512375879
2900ff93d1f83e953e0b7abdfa3fb081366c967c,3.9241683425772784
e3674c21fa2357713f79e3e228580d7a772c62ca,537.3521703925221
7c8d53c9ecdb67403aa3a048a3d91f076934b160,-4.977572656512961
406d38e4421757935a3e7898f767a98c306e4015,6.337818597488756
9aa4a411cd914b73b9d2843d50f7796dad1c0969,436.4413597662503
061ec45bddd19204b4ed9e1cc794b116aaffcd97,564.4734110085828
a90881337238e2cea4c2ce693aa1b6bb8dc3e23d,460.0007027689682
0cae68bb07813f6be4f476c21d699c697cb479d9,12.901057853325725
1ab6ff506119fe0fb2b17147c7019e7419a4be14,242.47815940443647
83400bcebb04d1605ad7d37568b1bf4bde04b494,423.17412240117636
54899865c8bed8eb4d54c8d4c8ae09a30864290c,691.8775305078454
63e7e834e16f11029f62736780b3a101cac5e5f8,600.9579483810351
dc7a06efb8feb5e397b1d57d5478e2965322e80e,434.84097450445324
625786c698ec763a4dbba2978876dacf605d42c8,10.455373718285724
8ba8d9f7e4d980b58556226d906e2236659cda4f,389.2109057316511
db1b380fa7e57e26a6aaf292a1ce10cd88be4d5c,2.1289287979817697
ef52f1830fe4acb0d7ce223353a239b3fac81925,404.5322797712699
873ca0475258c0454ff969ff7f8b779c30729f48,497.25297985897174
43d7bd465f67853f09b8ea211afa8cba29d6452a,366.80789322185086
0495f3de4b62dd3864b46d99dd94d2cac5ee30e5,424.2525587405851
691a5440a2e6406b5444e5322ca44e06ccb3ddf6,530.907332370849
49a9e7f2baa21147daed25a03be27ef0d785cdaf,438.58085971955796
f9f2a8ef22a9ca0df9043d97f8091821346f7efa,563.3219703700811
2c2e3ea8b9a1097ce7a9330a386a2b32b4693317,548.9579122743473
97854c6bc17f30f476dc404dc3e74bda38afb8ba,13.210950094625503
c57e5c73a18d895c0d10f18f4ca74d5073c16698,507.30158745437683
2ed840bcb61092680e034399b5b638d6492e146e,1.1711156898327344
20eaf4dfc827e8fa9f3fc7d7c7b7ba1c66e4fba7,460.7586902533855
1a4a30ccca625947b0d2a60f25702e8066320f5c,-6.94645038323025
291eda98ff5f826d1adeec3ce1efc385ece76e7c,434.5013546005467
a976f1e8f9ba929071999ca384edb2f2bd0e0026,469.1891759755933
fe944ad10aedde4f5e27c0db435fd4bd65a12dc3,-5.0738538253586185
601eb56c4870e7f3ce567bef879997434fab6978,403.93248544521845
195b20dc6c758d0fb1709ceeb16fff1be40ba63c,470.2588142627267
8d2007f35400585b1a23535658a56e3f56deae16,552.9721058895127
504fb778c3000f0f74c49d28a157ef535df7b26e,540.6101077674427
41486a1936312d298dd64860a5d146bbe6e1f6ad,422.00335200466714
9b451f12c10f88c290d1c4f6e84bf4d12094e8d1,3.197491896997697
eaf79174460e09e7653d588de06f97e1bbd42138,491.7539908801582
cd62a1fa1eb574a4ec4ec390d3510e65db72e1ad,395.66874779936535
2181b6cd1a507e4be28b56bc22a49fc0c508891f,444.81149500711695
5cf539ec5fbefdd7e36c73555623aef55261b30a,627.1344861520404
cfcaab878786f9216a4d8433f2a46bad9276aee4,471.00976429049723
1b24de7ad1184ad4a97f373e876b96eea61c6b17,572.8422438886164
c261830482fb017b2cca67da0781f4b8b8d83187,1.9213571633884863
62add403579d50fbee420593bd16447b10679b89,568.0704810725279
d8e056958f364d9b9abc8cd7d7e464341655e324,-0.07702538124122693
e00b16108ae0577000f16ced5a92205b35879b17,418.9383631926995
578b34d9c52218727f025eeeb7e9ece099e7962e,1.576555450499895
91011d06f4c11199a3ae872aacadadd7d5d75f1c,14.114469467105945
139838127162e6aa92bebbc5651e0472286a0619,11.148445864712592
3c4914af467ac58e125a45a078ab6cd43e13b655,445.48620815394383
2a325c32daf5b142cb0312bd9bc7b97ab6dc2fd8,470.05624563366916
df7d7db821755b6e9a024a3cebe06b8155d9c708,490.7852568618723
8134453bc66345ba09033fc2118df694fa6a5299,497.1853814505365
6e3fa5e6dd0bf71c8fb50f78c463e3b69ac0a00b,430.3237580522092
b04d55df23021bca201b74ffe2e63ea7f2449877,494.8930199270593
3f318550fb1494cc6160d1e031ae29ac2fc065aa,519.322799713115
ef77de8ef635260390a3261262869ca5c6135f59,-4.977572656512961
2dd2c7b4d6c1a00daa2ec9d46085f48d3597d8e2,7.824893619557482
c7cc0461b2c741ae81ee815a975dc6b9e514875c,450.7854084535427
73274817307e9baf478abdd2e6e73bab0ab26ecc,7.824893619557482
af6c4e9ec5b12de767977306416bd0d9447d310d,351.1424438965503
7b309e8114f95274ac95aad6697df953fce1d861,456.3706252025969
354a476d6cc00db02bbe4bacbebe0298c14b9926,1.8231220113387154
1129f19bd9bdda52f995bbbc88ac1d7b2c7b10d4,439.7117369470969
adcb305091a3f8b4a9771362caaae7d2b39465c2,487.9296933965915
3b08ec5615162eeef39ddf97c305601f8d6be53c,676.5079282589782
dd8bf6ed8a7291b0bac35478a7d4812939478898,526.3161094583159
298c9c61c87385c00c8eaa4192d153a8d059e411,440.937787148887
df79eec536e5028c8774e72b5ed0ea72ee8f63b5,-3.4919123051063554
64449fe7c928f02f796c5b0d527c681b537f7859,402.3301262936038
bfaa66d24544cca4105e4364d9228bb8dc61c14a,0.8061176028342061
62d6fdccdcae41351a63bcd346eb65178c0481f1,15.699286578818498
5b4105ad5fc607cdcd25108cdb499ec0c7f7cd5c,503.1335138052436
f0d08da594cee151c351acda8e05cedb7aa8f2e6,604.4490160850007
cd2030092aacaa9580845fc92189ad3bc1a88129,376.9635003217883
1372e1ae0bd729de3f59baae76f62b02b73b21ac,478.1039554218409
3a74629fd3af085f644ada2fd31359de263dc95d,418.9590761385473
c5c4d066740c70017879a186e3df0b148edb1785,440.03084883738194
93622845055ef268067ee6964763aff9683e8360,453.1488270230153
5201a5f9e394334dc5fd4a496f8f50e6208d19e7,423.9840265665015
7e760b93b2a189673c81aff7015aca45b4f50f3e,496.0565987276996
eaa1a34e13b8a09212e41da38d9aeb156cdb67ec,1.6808461456184203
e4e972daa04fa516a7faddc8f3a9051fa1a3ef73,451.89717650905715
04013eb3b9f5e047e3c384cbc124d6be434890c1,390.47145247801944
da0d4b43fd0c5896ab67944d72aa269aa842668e,586.1260128002004
27b0ea08fbfdf0ab929e8910fb53de7f2d38e027,471.4723450512695
bf751d79db8096cf876ac75002003bf2a7da2035,424.5232033722528
6e85f5878fde0da41bcbdeb1050e561c334bc31f,5.448949223663359
726af52ecc5309864376cfbb79843e4d9bc67eb0,564.578692499751
cdad5bfc0354572880fa799d9a0af784137de4a0,5.472514251639527
ab662cdba1df0e1c825e0a4ee853ba1e1cbc93b7,479.0772789581785
9cb5797ed8f7ede425ba307f769774b42460774c,455.9355446025555
ac75c3f733f769455017ffdcf9b4ef75af3f853b,406.3912415676014
8c408798149631973f52a14f363b604349f3425d,668.1643405825432
b2994317d9802cb04c018f57f863aaa6fae7a2b7,8.180188198036607
0f1c44bdb576aa13a22627c4415521e2a68398e9,-2.552264909877967
b04c28955fd0f07bf69fc01d69aed8d166814b31,415.53332372586084
8526e4bbbef79ed45f772a3cf3f872feca4b2c78,463.5440555080862
fa2603e1077c05493a48a74c6365a8d938b9bb58,416.56671478061133
0432abb93e94758393c78d674c53761c8e7547b2,427.96464244066414
49b0b691c0182295bc83ac4cc9d50a64a5848c0d,511.4022466347979
40e4c903604e672a031abf55a0e9d0be2499e19d,570.3154122653882
954ace12d31d77ef4ea626ea92bdeb925fd6e5ae,531.8423138162289
ae275ec587fa99cbc535a14b099e9a53418ad6f5,648.0522821765023
a40bcb038126e8fcc18613587d349c451b17495e,670.5887134194734
9b19bbaedd6ecaef988bef930c5793119b19dc00,447.1258987106719
62d3a19afc54c1410e6e771ea29b909f8796cdcc,0.367409305671472
d20057efa140f475a2ab2abe27411b82e8da0e5e,24.35446101706992
96e1a9ae54f3094c2837def24b35651fd65b7683,3.5373565772074542
3d6a4ab1849805f82b0f394f9a4fa437f4b32ac3,395.98461880221686
6be58e40bbd01a8ac4d505fbd0365dd83af28e95,546.3283248023718
f97828327a4314a4678a907d32d289e43235a80f,-0.22709853538683422
46ef075a91ce3096159d24ef137e502955a2e92a,469.6389980634844
525cdb6a9a5f67818cf00847195ba88f8fe91978,7.250244311327622
0fd2ebb2cba41467a2f1f064879e27c14671db11,467.5012338897932
1a4a64788e42e62aebaf976e118e4312f271be20,523.3601743668446
53c0a7d0d86fd533212fc581cf32c5cccadc294a,0.17767630930439715
176bc8dd43cac4ba6a6d6a02ffdff69f551753ea,484.8670579384089
fb888df8e882e6c0d8422fbd16748fe087fba56a,36.84635403065674
6c508375be3ebcb0b6c52551760aebf3b08eeb9a,449.28059247499164
268cf78cf0732bf2305b70f7e0d213f9d4426fb9,-0.1543823945173468
d920d310fa85f5d607cddd3f366d1fb4901372da,459.1349694883424
362d6b57494e38fdb9d8081c65fcf4c95e1d1bd7,457.14571813233033
15eee3ac96dc71dc59f1b5347631950a6c8fd4cd,7.498890458804491
ba01e15e5a2f24d0dd9b724618655a329ad61213,464.7109647294302
dbeac2f05498472ec708163898309999efef03f2,354.3758760734737
31782322f561ad5f596f6ae148c8204fad23705f,2.0795654472408973
bfd9561d59f723b856dbcc1ce674e11bba238a99,-3.875076105025528
f9e9ba7cde4ffc2fe5abfac27bd6d9cb5111ba88,542.1774713211278
8b8e4fa6082f26f5676d2a45314fc89dcdad7076,472.7956344240893
825b9a5eb0d8725082051b41e082aed01dc9be7e,362.69518951956695
67d77c90ad21e26bfc94677547f6910b01dc1d32,476.1721696877775
5f6469e64a6bbc1d2ec35b37e18cb0a1f770776b,2.348282365393768
74271d115ce6ed32aa2aa834385200a606c62bce,370.01302825633974
6efd349903f7b391b6f920cc76de7b507258a8c9,426.35671186710897
e85ffa10d21d03b9b4e925b5808dde341be4a62e,2.6917950110541753
c0934de7b64b1ea909ce77c97580606e18936874,559.9227433231379
f81906feca10f1eeb5153e9f662a06040dc795c9,586.509364382789
18aa57fa1865b2c449bcd32f44cec2cfd4d3fb53,438.5340271160604
2ad02e38865830766bb87531dcb154852364eb39,485.67985543874926
e2a2e25e4621145f30dd816bb0524080d0d0fe6e,-2.4190363246638453
f986cc713f62755c8e4e47a388f9775fe2f46b40,406.48558521903755
143481c553f2f07d71a7b02d4364cf716eb213c3,496.5406375287361
7c2c0ca131808098924fa3305efe67029c95e527,503.0507914156051
862074b9b6dcb5e90476279725b9d0aa991f1e86,254.49693527587323
a5873b09206a34e65ff84c5d12d27998701220b4,187.80260558580005
cc57d8d2de26ada1e07617bd66f8fd3f61f8b1ba,456.4086441347071
cd532929efcd6be773ba62fc83c631a77eb24e94,611.5030061005957
64a70bc39c408304ecb8e572765315a3896ff833,438.01069912505193
5573caf7f47589820461e64565f85c11bf9f122b,424.32850369314883
3d53dc66f180761ba5e2d28a300c8ef057d9ea7c,571.0173515335512
e7f989fad23aa525007003e7d1382ae56c9947f5,471.70917784084253
44b8f6f734d554fec0da2e60da8d27868798c802,485.99961616837714
ae0ce3518210a23804d30a83c92f5c2da6fe1382,10.85857072670755
34d6082a74330b3f5bc565fc573674afaa03f661,713.8180448262999
d25c087f96c3997d6328b953d4a710d27ef5838a,541.2668850162797
